Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
57494,imr,COUNTRY,PER,AMR,YEAR,Americas,DHSMICSGEOREGION,DHSMICSGEOREGION_PERDHS200813,2008,,,,,DATASOURCE,DATASOURCE_EQ_DHS,23.9 [11.0-36.8],23.89822,10.9627,36.83374,,2022-05-26T14:40:46+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
58659,imr,COUNTRY,NPL,SEAR,YEAR,South-East Asia,DHSMICSGEOREGION,DHSMICSGEOREGION_NPLMICS201901,2019,,,,,DATASOURCE,DATASOURCE_EQ_MICS,36.7 [23.7-49.6],36.69099,23.74738,49.63461,,2022-05-26T14:36:23+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
60496,imr,COUNTRY,SDN,EMR,YEAR,Eastern Mediterranean,SEX,SEX_MLE,2010,,,,,DATASOURCE,DATASOURCE_EQ_MICS,66.3 [61.2-71.5],66.3437,61.15663,71.53078,,2022-05-26T11:48:21+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
60720,imr,COUNTRY,TUR,EUR,YEAR,Europe,DHSMICSGEOREGION,DHSMICSGEOREGION_TURDHS200301,2003,,,,,DATASOURCE,DATASOURCE_EQ_DHS,26.8 [18.1-35.5],26.78947,18.07074,35.50821,,2022-05-26T14:49:40+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
62559,imr,COUNTRY,UZB,EUR,YEAR,Europe,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE01,2006,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T12:37:18+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
62996,imr,COUNTRY,STP,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_STPMICS201902,2019,,,,,DATASOURCE,DATASOURCE_EQ_MICS,12.3 [3.7-20.9],12.31691,3.70987,20.92394,,2022-05-26T14:45:31+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
63515,imr,COUNTRY,BOL,AMR,YEAR,Americas,DHSMICSGEOREGION,DHSMICSGEOREGION_BOLDHS200308,2003,,,,,DATASOURCE,DATASOURCE_EQ_DHS,48.0 [31.2-64.8],47.99446,31.22662,64.7623,,2022-05-26T14:13:58+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
66142,imr,COUNTRY,GHA,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE06,2003,,,,,DATASOURCE,DATASOURCE_EQ_DHS,58.8 [38.1-79.6],58.83076,38.11113,79.55039,,2022-05-26T12:09:44+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
66437,imr,COUNTRY,MNE,EUR,YEAR,Europe,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,2018,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T12:58:16+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
67455,imr,COUNTRY,PHL,WPR,YEAR,Western Pacific,DHSMICSGEOREGION,DHSMICSGEOREGION_PHLDHS200808,2008,,,,,DATASOURCE,DATASOURCE_EQ_DHS,14.2 [6.4-21.9],14.16492,6.38872,21.94113,,2022-05-26T14:44:22+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
69463,imr,COUNTRY,VUT,WPR,YEAR,Western Pacific,EDUCATIONLEVEL,EDUCATIONLEVEL_NHLM,2007,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T11:25:58+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
70496,imr,COUNTRY,PER,AMR,YEAR,Americas,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,2008,,,,,DATASOURCE,DATASOURCE_EQ_DHS,18.2 [13.9-22.5],18.19373,13.8666,22.52086,,2022-05-26T11:38:30+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
71895,imr,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,DHSMICSGEOREGION,DHSMICSGEOREGION_AFGDHS201522,2015,,,,,DATASOURCE,DATASOURCE_EQ_DHS,63.1 [47.4-78.9],63.11868,47.36505,78.8723,,2022-05-26T14:10:19+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
73469,imr,COUNTRY,PER,AMR,YEAR,Americas,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,2007,,,,,DATASOURCE,DATASOURCE_EQ_DHS,17.3 [4.9-29.6],17.25368,4.94108,29.56628,,2022-05-26T13:01:09+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
76265,imr,COUNTRY,MWI,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE07,2019,,,,,DATASOURCE,DATASOURCE_EQ_MICS,31.4 [23.4-39.5],31.42693,23.39818,39.45568,,2022-05-26T12:18:13+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
78876,imr,COUNTRY,LSO,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_LSODHS200906,2009,,,,,DATASOURCE,DATASOURCE_EQ_DHS,98.0 [65.4-130.7],98.03593,65.36275,130.70911,,2022-05-26T14:31:50+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
79621,imr,COUNTRY,PER,AMR,YEAR,Americas,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE04,2016,,,,,DATASOURCE,DATASOURCE_EQ_DHS,0,0,0,0,,2022-05-26T12:26:57+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
79862,imr,COUNTRY,LBR,AFR,YEAR,Africa,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,2019,,,,,DATASOURCE,DATASOURCE_EQ_DHS,72.6 [49.9-95.3],72.62581,49.91819,95.33342,,2022-05-26T12:56:33+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
80163,imr,COUNTRY,UKR,EUR,YEAR,Europe,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE02,2005,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T12:36:17+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
80277,imr,COUNTRY,PER,AMR,YEAR,Americas,WEALTHQUINTILE,WEALTHQUINTILE_WQ2,2004,,,,,DATASOURCE,DATASOURCE_EQ_DHS,37.6 [25.3-49.9],37.58197,25.26052,49.90342,,2022-05-26T13:00:59+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
80394,imr,COUNTRY,SLV,AMR,YEAR,Americas,AGEGROUP,AGEGROUP_YEARS20-49,2008,,,,,DATASOURCE,DATASOURCE_EQ_RHS,No data,,,,Not available,2022-05-26T11:01:33+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
81541,imr,COUNTRY,GTM,AMR,YEAR,Americas,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE07,2008,,,,,DATASOURCE,DATASOURCE_EQ_RHS,No data,,,,Not available,2022-05-26T12:10:36+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
84442,imr,COUNTRY,HND,AMR,YEAR,Americas,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,2019,,,,,DATASOURCE,DATASOURCE_EQ_MICS,21.3 [18.2-24.5],21.32536,18.18225,24.46847,,2022-05-26T11:35:42+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
84766,imr,COUNTRY,MOZ,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE01,1997,,,,,DATASOURCE,DATASOURCE_EQ_DHS,166.2 [130.6-201.7],166.17358,130.61752,201.72963,,2022-05-26T12:20:21+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
85956,imr,COUNTRY,SUR,AMR,YEAR,Americas,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,2010,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T13:04:30+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
86826,imr,COUNTRY,PER,AMR,YEAR,Americas,DHSMICSGEOREGION,DHSMICSGEOREGION_PERDHS201315,2013,,,,,DATASOURCE,DATASOURCE_EQ_DHS,10.0 [4.1-15.8],9.98841,4.14982,15.827,,2022-05-26T14:41:59+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
87735,imr,COUNTRY,MWI,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE05,2000,,,,,DATASOURCE,DATASOURCE_EQ_DHS,116.4 [98.7-134.2],116.44039,98.66515,134.21564,,2022-05-26T12:17:36+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
88097,imr,COUNTRY,CAF,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_CAFMICS201006,2010,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T14:16:52+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
88607,imr,COUNTRY,GHA,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_GHADHS199309,1993,,,,,DATASOURCE,DATASOURCE_EQ_DHS,84.5 [48.5-120.6],84.5326,48.50911,120.55608,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death,2022-05-26T14:23:27+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
89268,imr,COUNTRY,PER,AMR,YEAR,Americas,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,2014,,,,,DATASOURCE,DATASOURCE_EQ_DHS,15.3 [12.4-18.2],15.27424,12.39219,18.15628,,2022-05-26T11:38:37+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
90590,imr,COUNTRY,DOM,AMR,YEAR,Americas,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE09,2014,,,,,DATASOURCE,DATASOURCE_EQ_MICS,17.5 [10.4-24.5],17.47705,10.43011,24.52398,,2022-05-26T12:06:26+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
91846,imr,COUNTRY,PER,AMR,YEAR,Americas,AGEGROUP,AGEGROUP_YEARS15-19,2007,,,,,DATASOURCE,DATASOURCE_EQ_DHS,27.6 [16.6-38.7],27.6334,16.5661,38.7007,,2022-05-26T11:05:22+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
93458,imr,COUNTRY,CMR,AFR,YEAR,Africa,AGEGROUP,AGEGROUP_YEARS20-49,1998,,,,,DATASOURCE,DATASOURCE_EQ_DHS,73.5 [64.8-82.1],73.47411,64.84135,82.10687,,2022-05-26T11:00:17+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
94502,imr,COUNTRY,SDN,EMR,YEAR,Eastern Mediterranean,DHSMICSGEOREGION,DHSMICSGEOREGION_SDNMICS201418,2014,,,,,DATASOURCE,DATASOURCE_EQ_MICS,84.6 [72.5-96.7],84.59618,72.48709,96.70528,,2022-05-26T14:47:42+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
94601,imr,COUNTRY,KEN,AFR,YEAR,Africa,AGEGROUP,AGEGROUP_YEARS15-19,2003,,,,,DATASOURCE,DATASOURCE_EQ_DHS,78.6 [63.9-93.2],78.55006,63.87953,93.22058,,2022-05-26T11:03:15+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
94748,imr,COUNTRY,GEO,EUR,YEAR,Europe,EDUCATIONLEVEL,EDUCATIONLEVEL_NHLM,2005,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T11:17:55+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
95876,imr,COUNTRY,KGZ,EUR,YEAR,Europe,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,2012,,,,,DATASOURCE,DATASOURCE_EQ_DHS,29.4 [23.7-35.2],29.44639,23.72799,35.16478,,2022-05-26T11:36:23+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
96771,imr,COUNTRY,AGO,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_AGODHS201513,2015,,,,,DATASOURCE,DATASOURCE_EQ_DHS,49.2 [31.8-66.7],49.24777,31.82413,66.6714,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death,2022-05-26T14:10:59+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
97122,imr,COUNTRY,CAF,AFR,YEAR,Africa,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,2018,,,,,DATASOURCE,DATASOURCE_EQ_MICS,71.6 [57.4-85.9],71.6413,57.37819,85.90442,,2022-05-26T12:48:29+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
97449,imr,COUNTRY,PER,AMR,YEAR,Americas,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE06,1996,,,,,DATASOURCE,DATASOURCE_EQ_DHS,31.1 [23.8-38.4],31.11094,23.7794,38.44249,,2022-05-26T12:25:17+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
97540,imr,COUNTRY,MDG,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE08,2018,,,,,DATASOURCE,DATASOURCE_EQ_MICS,37.8 [27.5-48.0],37.76485,27.49826,48.03144,,2022-05-26T12:17:30+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
97734,imr,COUNTRY,KGZ,EUR,YEAR,Europe,WEALTHQUINTILE,WEALTHQUINTILE_WQ1,1997,,,,,DATASOURCE,DATASOURCE_EQ_DHS,83.3 [62.5-104.1],83.30156,62.45469,104.14842,,2022-05-26T12:55:46+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
97736,imr,COUNTRY,SSD,AFR,YEAR,Africa,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,2010,,,,,DATASOURCE,DATASOURCE_EQ_MICS,63.5 [54.7-72.4],63.52496,54.65944,72.39046,,2022-05-26T13:04:16+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
98657,imr,COUNTRY,ZMB,AFR,YEAR,Africa,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,2007,,,,,DATASOURCE,DATASOURCE_EQ_DHS,78.9 [66.2-91.6],78.90379,66.22047,91.5871,,2022-05-26T13:07:37+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
99379,imr,COUNTRY,LSO,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE09,2014,,,,,DATASOURCE,DATASOURCE_EQ_DHS,67.8 [39.1-96.6],67.80828,39.06487,96.55169,,2022-05-26T12:16:45+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
99858,imr,COUNTRY,CMR,AFR,YEAR,Africa,WEALTHQUINTILE,WEALTHQUINTILE_WQ1,2006,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T12:48:08+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
99879,imr,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,2011,,,,,DATASOURCE,DATASOURCE_EQ_MICS,29.2 [24.6-33.8],29.1703,24.57333,33.76728,,2022-05-26T12:54:41+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
99914,imr,COUNTRY,KAZ,EUR,YEAR,Europe,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,1995,,,,,DATASOURCE,DATASOURCE_EQ_DHS,35.1 [13.3-56.9],35.10961,13.3216,56.89762,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death,2022-05-26T12:55:10+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
99958,imr,COUNTRY,COG,AFR,YEAR,Africa,SEX,SEX_MLE,2014,,,,,DATASOURCE,DATASOURCE_EQ_MICS,38.5 [33.3-43.8],38.54892,33.2756,43.82225,,2022-05-26T11:45:02+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
100733,imr,COUNTRY,BLR,EUR,YEAR,Europe,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,2005,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T11:32:49+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
100853,imr,COUNTRY,KGZ,EUR,YEAR,Europe,DHSMICSGEOREGION,DHSMICSGEOREGION_KGZDHS201203,2012,,,,,DATASOURCE,DATASOURCE_EQ_DHS,23.7 [11.5-35.9],23.692,11.50185,35.88214,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death,2022-05-26T14:31:07+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
101301,imr,COUNTRY,ALB,EUR,YEAR,Europe,SEX,SEX_MLE,2008,,,,,DATASOURCE,DATASOURCE_EQ_DHS,22.5 [14.8-30.1],22.46362,14.79713,30.13011,,2022-05-26T11:44:07+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
101327,imr,COUNTRY,LSO,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE03,2018,,,,,DATASOURCE,DATASOURCE_EQ_MICS,84.4 [49.4-119.3],84.35489,49.36412,119.34567,,2022-05-26T12:16:50+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
101497,imr,COUNTRY,TJK,EUR,YEAR,Europe,DHSMICSGEOREGION,DHSMICSGEOREGION_TJKMICS200504,2005,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T14:48:13+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
104929,imr,COUNTRY,LSO,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_LSODHS201401,2014,,,,,DATASOURCE,DATASOURCE_EQ_DHS,49.2 [28.9-69.4],49.17278,28.94966,69.3959,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death,2022-05-26T14:31:56+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
105050,imr,COUNTRY,GHA,AFR,YEAR,Africa,AGEGROUP,AGEGROUP_YEARS15-19,2014,,,,,DATASOURCE,DATASOURCE_EQ_DHS,62.0 [44.4-79.7],62.04626,44.43826,79.65425,,2022-05-26T11:02:04+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
105058,imr,COUNTRY,BGD,SEAR,YEAR,South-East Asia,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,1996,,,,,DATASOURCE,DATASOURCE_EQ_DHS,72.7 [57.7-87.8],72.74946,57.67927,87.81963,,2022-05-26T11:32:35+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
105924,imr,COUNTRY,CMR,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_CMRDHS200403,2004,,,,,DATASOURCE,DATASOURCE_EQ_DHS,48.0 [26.4-69.6],48.04409,26.44782,69.64036,,2022-05-26T14:16:02+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
106162,imr,COUNTRY,TCD,AFR,YEAR,Africa,SEX,SEX_MLE,1996,,,,,DATASOURCE,DATASOURCE_EQ_DHS,119.6 [110.1-129.1],119.59515,110.09737,129.09291,,2022-05-26T11:44:53+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
106866,imr,COUNTRY,BEN,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_BENDHS199601,1996,,,,,DATASOURCE,DATASOURCE_EQ_DHS,122.0 [102.6-141.5],122.03242,102.59019,141.47467,,2022-05-26T14:12:59+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
107502,imr,COUNTRY,BFA,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE08,2010,,,,,DATASOURCE,DATASOURCE_EQ_DHS,66.6 [55.9-77.2],66.58669,55.9315,77.24188,,2022-05-26T12:00:59+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
109901,imr,COUNTRY,TGO,AFR,YEAR,Africa,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,2013,,,,,DATASOURCE,DATASOURCE_EQ_DHS,31.6 [22.5-40.7],31.60563,22.51497,40.69629,,2022-05-26T13:05:20+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
110573,imr,COUNTRY,HND,AMR,YEAR,Americas,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,1991,,,,,DATASOURCE,DATASOURCE_EQ_RHS,No data,,,,Not available,2022-05-26T12:53:50+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
110708,imr,COUNTRY,TGO,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE02,2017,,,,,DATASOURCE,DATASOURCE_EQ_MICS,61.1 [38.8-83.4],61.11465,38.79294,83.43636,,2022-05-26T12:34:18+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
112060,imr,COUNTRY,KEN,AFR,YEAR,Africa,SEX,SEX_MLE,1998,,,,,DATASOURCE,DATASOURCE_EQ_DHS,74.5 [64.2-84.9],74.52737,64.18467,84.87006,,2022-05-26T11:46:25+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
112628,imr,COUNTRY,SEN,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_SENDHS201210,2012,,,,,DATASOURCE,DATASOURCE_EQ_DHS,74.7 [49.7-99.7],74.7458,49.74855,99.74305,,2022-05-26T14:45:53+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
113582,imr,COUNTRY,IND,SEAR,YEAR,South-East Asia,SEX,SEX_MLE,2015,,,,,DATASOURCE,DATASOURCE_EQ_DHS,45.2 [44.1-46.3],45.18523,44.10126,46.2692,,2022-05-26T11:46:08+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
113691,imr,COUNTRY,BGD,SEAR,YEAR,South-East Asia,DHSMICSGEOREGION,DHSMICSGEOREGION_BGDMICS201205,2012,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T14:12:15+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
114526,imr,COUNTRY,VNM,WPR,YEAR,Western Pacific,DHSMICSGEOREGION,DHSMICSGEOREGION_VNMMICS200606,2006,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T14:52:30+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
114902,imr,COUNTRY,BEN,AFR,YEAR,Africa,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,2014,,,,,DATASOURCE,DATASOURCE_EQ_MICS,59.1 [51.2-67.1],59.13476,51.15603,67.11349,,2022-05-26T12:46:56+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
116681,imr,COUNTRY,SDN,EMR,YEAR,Eastern Mediterranean,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE02,2010,,,,,DATASOURCE,DATASOURCE_EQ_MICS,61.5 [51.4-71.5],61.463,51.41825,71.50775,,2022-05-26T12:32:20+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
116756,imr,COUNTRY,KEN,AFR,YEAR,Africa,WEALTHQUINTILE,WEALTHQUINTILE_WQ1,1998,,,,,DATASOURCE,DATASOURCE_EQ_DHS,95.8 [76.5-115.1],95.79575,76.45062,115.14088,,2022-05-26T12:55:30+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
116859,imr,COUNTRY,PER,AMR,YEAR,Americas,DHSMICSGEOREGION,DHSMICSGEOREGION_PERDHS201406,2014,,,,,DATASOURCE,DATASOURCE_EQ_DHS,22.4 [11.7-33.0],22.38636,11.73815,33.03456,,2022-05-26T14:42:13+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
117393,imr,COUNTRY,GHA,AFR,YEAR,Africa,WEALTHQUINTILE,WEALTHQUINTILE_WQ1,2003,,,,,DATASOURCE,DATASOURCE_EQ_DHS,61.5 [50.5-72.4],61.47844,50.54433,72.41255,,2022-05-26T12:52:21+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
118089,imr,COUNTRY,KHM,WPR,YEAR,Western Pacific,DHSMICSGEOREGION,DHSMICSGEOREGION_KHMDHS200002,2000,,,,,DATASOURCE,DATASOURCE_EQ_DHS,99.2 [76.9-121.6],99.21704,76.85777,121.5763,,2022-05-26T14:15:13+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
119937,imr,COUNTRY,GMB,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_GMBDHS201304,2013,,,,,DATASOURCE,DATASOURCE_EQ_DHS,42.2 [29.1-55.4],42.23783,29.10904,55.36662,,2022-05-26T14:23:01+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
120973,imr,COUNTRY,TGO,AFR,YEAR,Africa,WEALTHQUINTILE,WEALTHQUINTILE_WQ2,2010,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T13:05:16+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
121343,imr,COUNTRY,GUY,AMR,YEAR,Americas,DHSMICSGEOREGION,DHSMICSGEOREGION_GUYMICS201906,2019,,,,,DATASOURCE,DATASOURCE_EQ_MICS,14.3 [2.6-26.1],14.32647,2.59931,26.05363,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death,2022-05-26T14:25:23+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
121631,imr,COUNTRY,CMR,AFR,YEAR,Africa,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,2014,,,,,DATASOURCE,DATASOURCE_EQ_MICS,77.7 [71.8-83.6],77.70251,71.77905,83.62596,,2022-05-26T11:33:32+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
122393,imr,COUNTRY,MRT,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE08,2015,,,,,DATASOURCE,DATASOURCE_EQ_MICS,26.1 [16.2-35.9],26.06413,16.24032,35.88794,,2022-05-26T12:19:26+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
